,iteraciones,difference_norm,time
190,2000.0,189.8366316189748,133688988.0
191,4000.0,17.54983633699308,276610664.0
192,6000.0,4.2631029436262775,441612022.0
193,8000.0,1.1668185016838952,527539925.0
194,10000.0,0.12973653787278508,653191257.0
195,12000.0,6.551628103974599,747061530.0
196,14000.0,0.00920687335642747,928305410.0
197,16000.0,0.0002223591386855328,1046238512.0
198,18000.0,0.0011182775566594373,1261692250.0
199,20000.0,5.298673676443766e-06,1359117422.0
200,22000.0,1.37085017506422e-07,1426535536.0
201,24000.0,3.941423211342165e-06,1509259724.0
202,26000.0,3.707832914701115e-08,1609306517.0
203,28000.0,2.037455038017555e-09,1790241901.0
204,30000.0,1.1449578862787746e-09,1975326843.0
205,32000.0,1.8001393931044162e-10,2398527216.0
206,34000.0,1.1825532997278288e-10,2516600646.0
207,36000.0,3.896896649813186e-10,2271837996.0
208,38000.0,1.172112540359649e-10,2393877179.0
209,40000.0,1.191123510935199e-10,2484253330.0
210,0.0,65127.001276798714,10886415.0
211,2000.0,225.42416812564954,138430008.0
212,4000.0,28.177102732593017,255940219.0
213,6000.0,9.832809406717082,388813916.0
214,8000.0,12.452459009775662,520906468.0
215,10000.0,4.199990335217396,632896755.0
216,12000.0,0.18042464774357525,754294852.0
217,14000.0,0.057601479369974416,902489305.0
218,16000.0,0.01152000903617406,999196964.0
219,18000.0,0.002663497489471496,1121277357.0
220,20000.0,0.004097060466304327,1270861996.0
221,22000.0,0.00017468433335650956,1412325493.0
222,24000.0,6.134225617230982e-05,1590043865.0
223,26000.0,0.00041975782431379115,1615472496.0
224,28000.0,3.396848819505749e-06,1802199868.0
225,30000.0,6.776920361332372e-05,1915700113.0
226,32000.0,2.1382171148331964e-06,1992907404.0
227,34000.0,9.836196028345512e-08,2181579666.0
228,36000.0,2.8138072167394056e-07,2324763874.0
229,38000.0,3.460508722241684e-07,2346570227.0
230,40000.0,2.579926672297006e-10,2449687921.0
231,0.0,43058.82792558841,10829498.0
232,2000.0,176.50953210294384,132036840.0
233,4000.0,14.514041779688558,254321279.0
234,6000.0,8.331283560484623,375683314.0
235,8000.0,1.745183907561071,499150489.0
236,10000.0,0.191280908375048,618321354.0
237,12000.0,0.8662392149041964,738380582.0
238,14000.0,0.3926563574106702,860657686.0
239,16000.0,0.0031328481715034505,981358705.0
240,18000.0,0.0017254008285540435,1114651924.0
241,20000.0,0.0036940111365532497,1238652743.0
242,22000.0,9.21461448938946e-05,1347754030.0
243,24000.0,9.080697393287273e-05,1467133305.0
244,26000.0,2.117409382137933e-05,1591440383.0
245,28000.0,5.626810832145735e-06,1707964135.0
246,30000.0,1.1096101099875748e-07,1825239328.0
247,32000.0,1.4492674678148678e-06,1949195869.0
248,34000.0,3.4388753046125967e-06,2068059584.0
249,36000.0,2.1055220991863143e-05,2190255568.0
250,38000.0,2.208428105625608e-07,2310958225.0
251,40000.0,1.2955187764511663e-09,2430312475.0
252,0.0,42218.024021742094,10831772.0
253,2000.0,234.86120759544843,131611936.0
254,4000.0,9.448892397665698,252884084.0
255,6000.0,2.9426786661833986,374329054.0
256,8000.0,1.5340178325157243,496551993.0
257,10000.0,0.267114674950405,624765903.0
258,12000.0,0.027808166578233227,745932611.0
259,14000.0,0.10208724248335671,859570543.0
260,16000.0,0.001979680052211705,985010833.0
261,18000.0,0.0016612846998701513,1107438913.0
262,20000.0,0.0001339770740513302,1221641660.0
263,22000.0,0.0004134314371088976,1342888181.0
264,24000.0,0.0005116807768567356,1474257610.0
265,26000.0,0.006312733825343599,1579943808.0
266,28000.0,0.0015618227828886689,1705074720.0
267,30000.0,2.0216281731677556e-06,1827781767.0
268,32000.0,1.1150430194248883e-05,1951355961.0
269,34000.0,4.088621255846192e-05,2066645842.0
270,36000.0,0.00021312257591631577,2191575718.0
271,38000.0,4.478329529433722e-07,2313184039.0
272,40000.0,1.4958847756929571e-06,2446056469.0
273,0.0,42447.56808393774,10770158.0
274,2000.0,217.9805820145428,131354897.0
275,4000.0,60.516981260062806,253294428.0
276,6000.0,12.023254365519351,373497826.0
277,8000.0,0.6260098945895334,498126712.0
278,10000.0,0.47855693252351683,617716002.0
279,12000.0,0.005970168947971182,743736497.0
280,14000.0,0.0010585817457202395,855760166.0
