,K,alpha,k,accuracy,precision,recall
107,2.0,0.0,35.0,0.716,0.7562356815202286,0.7138034903904986
108,2.0,0.0,40.0,0.7,0.7524100968928555,0.6973987022630342
109,2.0,0.0,45.0,0.69,0.7417902271051987,0.6865974112750333
110,2.0,0.0,50.0,0.686,0.7419734776319888,0.6816521686581687
111,2.0,0.0,55.0,0.678,0.7474805133628663,0.6742997259289236
112,2.0,0.0,60.0,0.664,0.7400040348948806,0.6594980437492314
113,2.0,0.0,65.0,0.658,0.7331038756714457,0.6533252940004818
114,2.0,0.0,70.0,0.65,0.7301416124592595,0.645288131820093
115,2.0,0.0,75.0,0.644,0.7288141152208858,0.6381736851491803
116,2.0,0.0,80.0,0.63,0.7179814928771274,0.6249596594621167
117,2.0,0.0,85.0,0.628,0.7281399617403592,0.6240422860549014
118,2.0,0.0,90.0,0.628,0.73612166068386,0.6222645654722736
119,2.0,0.0,95.0,0.62,0.7346993287959676,0.6145538768858355
120,2.0,0.0,100.0,0.616,0.7360623056214927,0.6100622838765113
121,2.0,0.0,105.0,0.61,0.7368152556078253,0.6039326235932719
122,2.0,0.0,110.0,0.612,0.7229035365833243,0.6060388756737718
123,2.0,0.0,115.0,0.588,0.6959975639473519,0.5818218567937303
124,2.0,0.0,120.0,0.578,0.7064912591413071,0.5727313123426738
125,2.0,0.0,125.0,0.566,0.7069377651234537,0.5610190231159797
126,2.0,0.0,130.0,0.556,0.697587628507183,0.551839926543287
127,2.0,0.0,135.0,0.544,0.686167350458518,0.5392102999100243
128,2.0,0.0,140.0,0.53,0.6641779822656071,0.5247599209277631
129,2.0,0.0,145.0,0.526,0.6707522821839911,0.5204013515995173
130,2.0,0.0,150.0,0.506,0.649823453650466,0.4999422484784445
131,2.0,0.0,155.0,0.506,0.6314691318751919,0.4990615556380372
132,2.0,0.0,160.0,0.484,0.6119340815265086,0.476829382894726
133,2.0,0.0,165.0,0.476,0.618891342027399,0.4699879106227541
134,2.0,0.0,170.0,0.47,0.6146337090243332,0.4634472814579341
135,2.0,0.0,175.0,0.466,0.6109240486238712,0.45924733070284274
136,2.0,0.0,180.0,0.47,0.5948504008870416,0.4626014199572447
137,2.0,0.0,185.0,0.466,0.5932839728980194,0.45693773317010616
138,2.0,0.0,190.0,0.464,0.5980466910898248,0.45430393771644073
139,2.0,0.0,195.0,0.464,0.6012308811924518,0.454030048489417
140,2.0,0.0,200.0,0.456,0.6063832127776305,0.4457883936714615
141,2.0,0.0,205.0,0.46,0.6148624984865807,0.4498200599999933
142,2.0,0.0,210.0,0.456,0.6070082214205282,0.44576037356687603
143,2.0,0.0,215.0,0.444,0.602634434519898,0.4340521771722832
144,2.0,0.0,220.0,0.448,0.5987617844264798,0.4384296452723121
145,2.0,0.0,225.0,0.454,0.6165142919549285,0.44415384677094033
146,2.0,0.0,230.0,0.436,0.5866925317958647,0.4257818335373413
147,2.0,0.0,235.0,0.446,0.5904971871583775,0.43525676555700166
148,2.0,0.0,240.0,0.436,0.5967609804339082,0.42507915677764085
149,2.0,0.0,245.0,0.432,0.5821161496655118,0.4209455122163601
150,2.0,0.0,250.0,0.434,0.5823649276331679,0.4229062965300856
151,2.0,0.0,255.0,0.432,0.5683468956708394,0.420428072201414
152,2.0,0.0,260.0,0.426,0.5680846520956878,0.41437548751386954
153,2.0,0.0,265.0,0.416,0.5628902570659711,0.404753342855641
154,2.0,0.0,270.0,0.424,0.5753880349371953,0.41249101339555516
155,2.0,0.0,275.0,0.434,0.583895378084696,0.42168256128677495
156,2.0,0.0,280.0,0.43,0.565497152876832,0.41655420163515694
157,2.0,0.0,285.0,0.426,0.5710834919925828,0.41212878072627807
158,2.0,0.0,290.0,0.432,0.5641172949226404,0.417376379968856
159,2.0,0.0,295.0,0.442,0.6174975287237325,0.42694855830255507
160,2.0,0.0,300.0,0.44,0.60386658893484,0.42311669564291704
161,2.0,0.0,305.0,0.446,0.6055181682116425,0.4278787297931566
162,2.0,0.0,310.0,0.446,0.6208399246587508,0.42827785170607263
163,2.0,0.0,315.0,0.438,0.5871311110937991,0.42058001450667676
164,2.0,0.0,320.0,0.432,0.6085656918767733,0.4140371017440875
165,2.0,0.0,325.0,0.426,0.5825748763723447,0.40774958673808503
166,2.0,0.0,330.0,0.418,0.570346442159668,0.39950128741835716
167,2.0,0.0,335.0,0.416,0.576725969179456,0.39667363475047324
168,2.0,0.0,340.0,0.418,0.5706315744824753,0.3975880921341571
169,2.0,0.0,345.0,0.42,0.559427944737041,0.397465317420701
170,2.0,0.0,350.0,0.418,0.5497646382975427,0.3947829648083231
171,2.0,0.0,355.0,0.41,0.47120377803475677,0.38623158500524823
172,2.0,0.0,360.0,0.414,0.47106589424418877,0.3898340637325883
173,2.0,0.0,365.0,0.404,0.3426269829206022,0.37937126159045487
174,2.0,0.0,370.0,0.394,0.33001770850875983,0.3683813817675579
175,2.0,0.0,375.0,0.39,0.3209813140136176,0.363670293132469
176,2.0,0.0,380.0,0.386,0.31308685685939136,0.35864011459726924
177,2.0,0.0,385.0,0.378,0.31433133068499963,0.3505321133322471
178,2.0,0.0,390.0,0.378,0.30872559633988755,0.3497425933246092
179,2.0,0.0,395.0,0.382,0.34997004713844515,0.3524042118368954
180,2.0,0.0,400.0,0.37,0.3387202348726833,0.33943378172936856
181,2.0,0.0,405.0,0.352,0.2767846463414554,0.321370518688303
182,2.0,0.0,410.0,0.338,0.31043525102348635,0.3070322833941854
183,2.0,0.0,415.0,0.322,0.2937496576730531,0.29061071476673445
184,2.0,0.0,420.0,0.302,0.18097157632145053,0.27097370902103995
185,2.0,0.0,425.0,0.29,0.18032445047358053,0.2592310813552444
186,2.0,0.0,430.0,0.288,0.18610792281399563,0.2571963051806237
187,2.0,0.0,435.0,0.286,0.18285318260368663,0.25530951272779345
188,2.0,0.0,440.0,0.274,0.17114820565907524,0.24384077428902176
189,2.0,0.0,445.0,0.268,0.16651884700665187,0.23768453212082155
190,2.0,0.0,450.0,0.254,0.16253966938088746,0.22378122277517215
191,2.0,0.0,455.0,0.238,0.15999352995265054,0.20861289129163535
192,2.0,0.0,460.0,0.206,0.15717072511271704,0.17812824460277113
193,2.0,0.0,465.0,0.186,0.13515042334714467,0.1591123363526786
194,2.0,0.0,470.0,0.18,0.14243612334801764,0.153104077906269
195,2.0,0.0,475.0,0.162,0.14526404179884306,0.13612294583079732
196,2.0,0.0,480.0,0.144,0.1550488957257444,0.11886792452830189
197,2.0,0.0,485.0,0.132,0.04603825136612022,0.10754716981132076
198,2.0,0.0,490.0,0.124,0.0124,0.1
199,2.0,0.0,495.0,0.124,0.0124,0.1
200,2.0,21.0,1.0,0.858,0.8611232538778509,0.8569795580571447
201,2.0,21.0,5.0,0.854,0.8551083353909581,0.8534152432745193
202,2.0,21.0,10.0,0.834,0.8380020807976823,0.8349720143448709
203,2.0,21.0,15.0,0.824,0.8313684858459578,0.8262664086144882
204,2.0,21.0,20.0,0.812,0.8189450706542332,0.8144927309339722
205,2.0,21.0,25.0,0.802,0.8118233379552249,0.8040596959585551
206,2.0,21.0,30.0,0.784,0.7969569299661552,0.7852889357394821
207,2.0,21.0,35.0,0.782,0.79299106142949,0.7833114286639602
208,2.0,21.0,40.0,0.758,0.7743318734795941,0.7593205564133086
209,2.0,21.0,45.0,0.754,0.7708207216345514,0.7546129076533216
210,2.0,21.0,50.0,0.766,0.7910818135050262,0.7665694003953459
211,2.0,21.0,55.0,0.756,0.781549702364316,0.7569549515302458
212,2.0,21.0,60.0,0.75,0.7761459475355882,0.75085319698659
213,2.0,21.0,65.0,0.744,0.7742728256506868,0.7447853016189994
214,2.0,21.0,70.0,0.728,0.7636041626502152,0.7279838195992125
215,2.0,21.0,75.0,0.716,0.7537247520312184,0.7160443113724314
216,2.0,21.0,80.0,0.722,0.7622213832987055,0.7220667006148667
217,2.0,21.0,85.0,0.708,0.747563554205271,0.7072469847494744
218,2.0,21.0,90.0,0.714,0.7589032478431478,0.7125092786122493
219,2.0,21.0,95.0,0.706,0.7497801241761562,0.703850104797796
220,2.0,21.0,100.0,0.696,0.740873965259374,0.6945496778445499
221,2.0,21.0,105.0,0.69,0.7361154614054832,0.687444976989849
222,2.0,21.0,110.0,0.68,0.7283211862833612,0.6769213907437562
223,2.0,21.0,115.0,0.684,0.732649497392755,0.680105353273998
224,2.0,21.0,120.0,0.678,0.725835522065831,0.6740054885969444
225,2.0,21.0,125.0,0.68,0.7305869599263005,0.6764367030181967
226,2.0,21.0,130.0,0.674,0.7224753567016189,0.6702494126059337
227,2.0,21.0,135.0,0.658,0.7051629772015731,0.6531828836532156
228,2.0,21.0,140.0,0.658,0.7104691379007682,0.6532492991082866
229,2.0,21.0,145.0,0.648,0.7062377737653216,0.642904322024179
230,2.0,21.0,150.0,0.64,0.6916482623398441,0.6350882903718301
231,2.0,21.0,155.0,0.64,0.7037224743444291,0.6347876251410407
232,2.0,21.0,160.0,0.63,0.6885898937680234,0.6247981354947129
233,2.0,21.0,165.0,0.622,0.6788180955112344,0.6158143123290242
234,2.0,21.0,170.0,0.622,0.688335489389006,0.6161147974251856
235,2.0,21.0,175.0,0.612,0.66315135682604,0.6055722831502027
236,2.0,21.0,180.0,0.614,0.6847719476550398,0.6075101515714472
237,2.0,21.0,185.0,0.604,0.6759542902492999,0.5968901934432684
238,2.0,21.0,190.0,0.608,0.682396194480203,0.6011157169860188
239,2.0,21.0,195.0,0.6,0.6671621788690254,0.5920930867342202
240,2.0,21.0,200.0,0.588,0.6738902522605767,0.5796212767541895
241,2.0,21.0,205.0,0.584,0.6538799957525482,0.5758950837680346
242,2.0,21.0,210.0,0.58,0.6566553801542983,0.5716371643057914
243,2.0,21.0,215.0,0.574,0.6716939019423015,0.5653496749510751
244,2.0,21.0,220.0,0.576,0.6710741791728109,0.5670755364036506
245,2.0,21.0,225.0,0.582,0.6805323498506267,0.5738058411230857
246,2.0,21.0,230.0,0.574,0.650057205754525,0.5650364864841658
247,2.0,21.0,235.0,0.568,0.6431718272882526,0.5587442159527648
248,2.0,21.0,240.0,0.56,0.6348786848037773,0.5506083445653347
249,2.0,21.0,245.0,0.552,0.6005292817323411,0.5414304314646106
250,2.0,21.0,250.0,0.556,0.6146493997802276,0.54554235213463
251,2.0,21.0,255.0,0.548,0.6101518574592304,0.537401244521016
252,2.0,21.0,260.0,0.526,0.5723333637414098,0.5145371245140389
253,2.0,21.0,265.0,0.528,0.5802719414720509,0.5161183049057841
254,2.0,21.0,270.0,0.51,0.5740061377725005,0.49793193132253444
255,2.0,21.0,275.0,0.492,0.5204075055889629,0.4793507766384385
256,2.0,21.0,280.0,0.488,0.5227125592486329,0.4752116962751104
257,2.0,21.0,285.0,0.48,0.5122266441323853,0.467318767253488
258,2.0,21.0,290.0,0.476,0.507616729854641,0.4628607603420649
259,2.0,21.0,295.0,0.466,0.4957503853284474,0.4512566348208886
260,2.0,21.0,300.0,0.462,0.4827078047790877,0.44663514183559094
261,2.0,21.0,305.0,0.446,0.4700896199697455,0.42975939153547077
262,2.0,21.0,310.0,0.438,0.4606884067093177,0.42044838171779897
263,2.0,21.0,315.0,0.438,0.46231129528283227,0.4207475270169443
264,2.0,21.0,320.0,0.438,0.46854536062902274,0.4197815199910295
265,2.0,21.0,325.0,0.44,0.4556979640508899,0.4203888031879298
266,2.0,21.0,330.0,0.43,0.4370604985739205,0.40934234112484386
267,2.0,21.0,335.0,0.424,0.4319964974955134,0.40335880668542695
268,2.0,21.0,340.0,0.42,0.3961890794048383,0.39778152278161116
269,2.0,21.0,345.0,0.428,0.41670457242687153,0.40498177018017145
270,2.0,21.0,350.0,0.422,0.5282942790886881,0.3990191928415437
271,2.0,21.0,355.0,0.414,0.41269413675912237,0.3911024347404538
272,2.0,21.0,360.0,0.41,0.3902822604645626,0.38608750045132595
273,2.0,21.0,365.0,0.414,0.44241141533374295,0.39052134310767495
274,2.0,21.0,370.0,0.4,0.4263967173455415,0.3757521799431944
275,2.0,21.0,375.0,0.402,0.4378893752477825,0.376270115956861
276,2.0,21.0,380.0,0.386,0.37609353920621036,0.3592472991941889
277,2.0,21.0,385.0,0.386,0.3948727999838171,0.35890096647738345
278,2.0,21.0,390.0,0.364,0.34700239680652895,0.33689205367717867
279,2.0,21.0,395.0,0.35,0.41045310900313847,0.3224374187766235
280,2.0,21.0,400.0,0.336,0.36188223455839647,0.308284368667691
281,2.0,21.0,405.0,0.336,0.3780146269458026,0.307172704345041
282,2.0,21.0,410.0,0.316,0.26865143792236235,0.28630934521589174
283,2.0,21.0,415.0,0.282,0.22637848955590495,0.25152204733561473
284,2.0,21.0,420.0,0.268,0.2353777975539903,0.2374907083042757
285,2.0,21.0,425.0,0.264,0.23314178876678876,0.2334768309033015
286,2.0,21.0,430.0,0.238,0.1638921314803825,0.20837523043405398
287,2.0,21.0,435.0,0.228,0.16079682208353746,0.1988645885704709
288,2.0,21.0,440.0,0.22,0.16111666666666666,0.1912435059493883
289,2.0,21.0,445.0,0.206,0.14882666244792492,0.17788671023965144
290,2.0,21.0,450.0,0.196,0.15191448571830587,0.16848500083794202
291,2.0,21.0,455.0,0.182,0.1085286209201349,0.15505698005698004
292,2.0,21.0,460.0,0.17,0.10769218696047964,0.14366096866096867
293,2.0,21.0,465.0,0.162,0.12152983194197944,0.13603988603988604
294,2.0,21.0,470.0,0.148,0.13750770748550992,0.12272079772079772
295,2.0,21.0,475.0,0.14,0.12942386831275718,0.11509971509971509
296,2.0,21.0,480.0,0.132,0.11262729124236252,0.10754985754985755
297,2.0,21.0,485.0,0.128,0.07916666666666666,0.10384615384615385
298,2.0,21.0,490.0,0.124,0.0124,0.1
299,2.0,21.0,495.0,0.124,0.0124,0.1
300,2.0,21.0,1.0,0.832,0.8328569224480781,0.8300750079876733
301,2.0,21.0,5.0,0.856,0.8559704008382105,0.8548610755964742
302,2.0,21.0,10.0,0.84,0.8420265990262988,0.8370898381445798
303,2.0,21.0,15.0,0.818,0.8200661461657909,0.8149062518972293
304,2.0,21.0,20.0,0.806,0.8119773826186861,0.8020967262259896
305,2.0,21.0,25.0,0.788,0.7930998589163128,0.7846549604604975
306,2.0,21.0,30.0,0.782,0.791696956044214,0.7772928953998692
307,2.0,21.0,35.0,0.778,0.789589148625444,0.7733539824847594
308,2.0,21.0,40.0,0.762,0.7728163206672114,0.7576218991285062
309,2.0,21.0,45.0,0.75,0.7625576840649362,0.7455277745748632
310,2.0,21.0,50.0,0.76,0.780598206711229,0.7557939058500683
311,2.0,21.0,55.0,0.75,0.7699128987110393,0.7461527309954274
312,2.0,21.0,60.0,0.738,0.7602749952502433,0.7340696419336477
313,2.0,21.0,65.0,0.742,0.7640174960918777,0.7367706246764746
314,2.0,21.0,70.0,0.722,0.7457522752377825,0.716682212070275
315,2.0,21.0,75.0,0.73,0.7634292836831327,0.7249371839676748
316,2.0,21.0,80.0,0.73,0.7624713502816762,0.7254372796949621
317,2.0,21.0,85.0,0.726,0.751723667756791,0.7205367971204795
318,2.0,21.0,90.0,0.714,0.744897922418633,0.7098856341026616
319,2.0,21.0,95.0,0.708,0.746634270956162,0.704119389960668
320,2.0,21.0,100.0,0.704,0.7406027212924955,0.699114008734421
321,2.0,21.0,105.0,0.696,0.7352628451162733,0.6909433934671905
322,2.0,21.0,110.0,0.702,0.7431103880048435,0.6964553466417966
323,2.0,21.0,115.0,0.696,0.745721175649747,0.6896725348893084
324,2.0,21.0,120.0,0.686,0.7311935824203513,0.6799490163481934
325,2.0,21.0,125.0,0.68,0.723794990092696,0.6739466303424253
326,2.0,21.0,130.0,0.676,0.7190172112220535,0.66955728564794
327,2.0,21.0,135.0,0.674,0.710529353901199,0.6679589130570827
328,2.0,21.0,140.0,0.668,0.7085626647651467,0.6624139377770907
329,2.0,21.0,145.0,0.66,0.6877035802486773,0.6538607037820098
330,2.0,21.0,150.0,0.652,0.6712262651838296,0.6453423460843208
331,2.0,21.0,155.0,0.644,0.6635021327511746,0.6369491177237943
332,2.0,21.0,160.0,0.632,0.655020421748971,0.625072636902642
333,2.0,21.0,165.0,0.626,0.6564615401857323,0.6183779838641216
334,2.0,21.0,170.0,0.618,0.6496260351861248,0.6102399865268219
335,2.0,21.0,175.0,0.618,0.6530637257153968,0.6102103209070614
336,2.0,21.0,180.0,0.61,0.6425343651306112,0.6017738044565095
337,2.0,21.0,185.0,0.612,0.6462254860978266,0.6034770394124923
338,2.0,21.0,190.0,0.596,0.6171695308204467,0.587794387646904
339,2.0,21.0,195.0,0.606,0.6381803230377514,0.5974277131153031
340,2.0,21.0,200.0,0.59,0.6317610375760533,0.5812448023066429
341,2.0,21.0,205.0,0.592,0.6283528954338898,0.5824779495219226
342,2.0,21.0,210.0,0.586,0.6256675127078132,0.5760167480200451
343,2.0,21.0,215.0,0.582,0.6201115056514601,0.5726839276021511
344,2.0,21.0,220.0,0.582,0.6278604083424407,0.5725170523414086
345,2.0,21.0,225.0,0.57,0.6131268042328383,0.560092493358327
346,2.0,21.0,230.0,0.56,0.6086906321643194,0.5494521805321029
347,2.0,21.0,235.0,0.556,0.6066045813306676,0.5448078387215298
348,2.0,21.0,240.0,0.556,0.620334860541757,0.5442895938906294
349,2.0,21.0,245.0,0.552,0.6197200894343752,0.5399840383350739
350,2.0,21.0,250.0,0.548,0.6140108121114609,0.5355116075187757
351,2.0,21.0,255.0,0.54,0.601527028858629,0.5271306918193156
352,2.0,21.0,260.0,0.536,0.573757070466164,0.5213198890814921
353,2.0,21.0,265.0,0.526,0.5627625721876525,0.5109309468036404
354,2.0,21.0,270.0,0.53,0.5696792627307332,0.5142247049642388
355,2.0,21.0,275.0,0.53,0.5705099313008788,0.5134446798580179
356,2.0,21.0,280.0,0.53,0.5660826050756416,0.5122662752742196
357,2.0,21.0,285.0,0.536,0.5696978111393214,0.5169024039192261
358,2.0,21.0,290.0,0.528,0.5521716367152608,0.5087673629990362
359,2.0,21.0,295.0,0.52,0.5402372358031032,0.5000730014749714
360,2.0,21.0,300.0,0.506,0.5271481523043354,0.48538967779088776
361,2.0,21.0,305.0,0.494,0.5056815654344551,0.47302414339515825
362,2.0,21.0,310.0,0.486,0.49247030454925184,0.4645049112655168
363,2.0,21.0,315.0,0.478,0.5048919571477116,0.4558834281523005
364,2.0,21.0,320.0,0.474,0.5150476047695807,0.45183931050524173
365,2.0,21.0,325.0,0.466,0.5108285626738953,0.4433670882830195
366,2.0,21.0,330.0,0.462,0.5186840410109175,0.43900207150151777
367,2.0,21.0,335.0,0.454,0.5425530492898913,0.43020210517698826
368,2.0,21.0,340.0,0.442,0.5457927526020165,0.417407383180067
369,2.0,21.0,345.0,0.444,0.5581642029696999,0.4190628034126761
370,2.0,21.0,350.0,0.43,0.4881966486076075,0.4043964239477361
371,2.0,21.0,355.0,0.412,0.522097368358579,0.38621061188706285
372,2.0,21.0,360.0,0.412,0.4525518647991912,0.38556518705046156
373,2.0,21.0,365.0,0.406,0.43832167342349687,0.3797082688114678
374,2.0,21.0,370.0,0.394,0.4357324828050918,0.3660420765281029
375,2.0,21.0,375.0,0.382,0.42600048152324027,0.3533626179522197
376,2.0,21.0,380.0,0.374,0.4266767720728117,0.34456489466326923
377,2.0,21.0,385.0,0.366,0.4138207770080716,0.3366356852436524
378,2.0,21.0,390.0,0.344,0.32758871957249186,0.3142328401232678
379,2.0,21.0,395.0,0.328,0.22084761145287463,0.298124321244018
380,2.0,21.0,400.0,0.32,0.21652678857123733,0.2907284916401131
381,2.0,21.0,405.0,0.308,0.21197118263092013,0.2788214707672479
382,2.0,21.0,410.0,0.308,0.20813195161105374,0.27756152065208306
383,2.0,21.0,415.0,0.286,0.193876936752788,0.25572467270535726
384,2.0,21.0,420.0,0.268,0.18075231242314937,0.23805449142529805
385,2.0,21.0,425.0,0.26,0.1742164111775465,0.230433329753082
386,2.0,21.0,430.0,0.256,0.17009627676573985,0.22623787189860725
387,2.0,21.0,435.0,0.252,0.16454189270644964,0.2217685248171088
388,2.0,21.0,440.0,0.25,0.16972327699600426,0.21988173236427863
389,2.0,21.0,445.0,0.23,0.1590897186787193,0.20079183225329084
390,2.0,21.0,450.0,0.218,0.15131112355356477,0.18932309381451912
